idx,Talker,TalkerID,Vowel,VowelNum,Fricative,FricativeNum,Rep,HasPerceptualData,F0,F1,F2,F3,F4,F5,maxpf,rms_f,rms_v,dur_f,dur_v,lowF,F3ampF,F3ampV,F5ampF,F5ampV,M1,M2,M3,M4,M1trans,M2trans,M3trans,M4trans
485,M9,4,eh,3,v,2,2,0,112.6934924,509.500836,1558.767388,2404.181185,3777.510393,4606.271777,8293,63.83,75.16,73,168,41.492,-27.905,-6.569,-32.499,-13.991,6437.645,3120.241297,-0.88,-0.375,2299.7,6202537.6,1.59,1.57
486,M9,4,eh,3,v,2,3,0,109.4196574,448.475719,1610.504731,2404.181185,3735.053915,4564.45993,7359,64.48,74.17,84,149,42.763,-26.015,-6.817,-30.639,-21.573,4592.785,3310.038519,-0.105,-1.48,1805.93,3098144.8,2.19,5.61
487,M9,4,eh,3,th,3,1,0,119.7768835,563.460193,1592.916804,2547.667465,3970.732038,5005.485675,1359,48.86,73.59,192,148,25.259,-32.688,0.62,-37.727,-23.931,6217.355,2709.389193,-0.7,0.31,1613.09,1673306.7,1.64,4.15
488,M9,4,eh,3,th,3,2,0,119.6296332,573.536916,1656.354052,2564.892506,3908.145102,5094.978961,7680,50.03,75.4,215,145,27.672,-27.067,5.631,-37.587,-15.294,6765.335,2283.43154,-0.925,0.26,1664.42,1259021.8,1.75,6.48
489,M9,4,eh,3,th,3,3,0,119.0063742,588.363379,1658.214795,2517.29181,3958.618223,5100.039778,8275,48.13,73.5,170,147,22.16,-32.833,3.045,-34.281,-14.467,6962.395,2178.821011,-1.01,0.975,1881.62,1722234,1.73,5.5
490,M9,4,eh,3,dh,4,1,0,109.1476643,505.304414,1687.129637,2563.146306,3822.461812,5006.254643,6282,62.99,75.13,78,172,40.975,-22.142,7.505,-39.087,-14.942,2038.37,3102.114142,1.24,-0.05,1869.76,2728248.7,2.24,6.62
491,M9,4,eh,3,dh,4,2,0,110.0397392,481.652111,1630.702535,2485.723081,3822.32366,5047.459147,1711,58.82,74.55,67,175,35.629,-18.116,3.207,-25.824,-20.523,5412.375,2980.743464,-0.27,-1.19,2240.61,4502186.4,1.74,2.24
492,M9,4,eh,3,dh,4,3,0,107.5069273,440.442051,1592.232114,2561.557158,3860.349675,4940.766551,5106,63.26,71.35,41,163,38.379,-31.328,-4.906,-32.599,-22.142,2291.37,2892.016174,0.935,-0.56,1435.46,2129040.1,2.28,7.28
493,M9,4,eh,3,s,5,1,0,121.4257938,529.511703,1694.4546,2514.873856,3435.54007,4062.71777,6683,58.79,75.77,189,157,28.695,-22.206,5.856,-25.488,-7.086,6476.13,1311.840177,0.185,1.015,1872.44,1972200.3,2.24,7.99
494,M9,4,eh,3,s,5,2,0,121.1281765,498.2728,1710.866531,2508.268552,4048.675529,4815.33101,4944,59.05,76.35,197,147,30.938,-14.75,1.76,-21.858,-21.826,6120.73,1438.097389,0.53,-0.18,2254.76,4390980.2,1.67,2.3
495,M9,4,eh,3,s,5,3,0,115.4018483,506.885412,1674.817968,2561.53872,4038.615014,5107.585336,6338,56.34,73.75,182,156,24.869,-19.286,-4.881,-29.833,-17.379,6425.3,1667.83283,-0.465,-0.03,1758.53,2169997.3,2.17,6.61
496,M9,4,eh,3,z,6,1,0,112.517984,401.179208,1716.548692,2650.200378,4060.913173,5010.452962,6342,66.87,75.59,135,173,47.134,-18.432,-1.51,-22.711,-20.617,5835.445,2292.809957,-1.21,3.22,6362.49,3387967.6,-1.68,3.68
497,M9,4,eh,3,z,6,2,0,113.0947143,416.011277,1683.584397,2619.873326,4081.232916,4954.703833,6233,65.41,75.78,125,170,45.327,-22.901,-2.245,-13.413,-24.628,5812.84,2034.42949,-0.75,1.66,6144.73,4010975.7,-1.33,2.49
498,M9,4,eh,3,z,6,3,0,110.8330044,390.68799,1712.955261,2681.514483,4070.884834,4912.891986,6755,66.28,75.01,107,167,45.343,-21.289,-6.91,-25.166,-17.752,6459.35,1404.804933,-1.305,5.69,6354.66,3208266.8,-2.16,5.09
499,M9,4,eh,3,sh,7,1,0,121.454167,401.203084,2019.057353,2709.922816,3653.662259,4335.344379,3336,61.04,75.95,202,179,30.797,-1.832,8.623,-13.759,-0.941,4660.935,1895.701677,0.84,-0.175,2648.6,1798269.3,0.56,2.96
500,M9,4,eh,3,sh,7,2,0,117.7722028,378.345745,2011.839929,2459.930314,3324.041812,4174.216028,3282,62.26,75.18,188,167,34.17,-11.638,1.134,-27.345,-9.038,4331.145,1727.915435,0.965,0.645,2247.45,2082828.5,0.83,3.14
501,M9,4,eh,3,sh,7,3,0,117.7166381,412.934942,2084.050815,2529.616725,3407.665505,4160.278746,3282,61.6,74.92,190,166,30.387,-13.133,6.29,-25.13,-3.841,4121.015,1816.250465,1.19,0.35,2765.71,1444017.1,-0.1,2.17
502,M9,4,eh,3,zh,8,1,0,109.987215,356.648583,2013.937282,2473.867596,3268.292683,3895.470383,3100,68.3,75.22,117,169,47.587,-4.007,2.73,-13.992,-12.753,3460.035,1347.201767,1.18,3.13,3000.55,3459798.2,1.14,2.03
503,M9,4,eh,3,zh,8,2,0,110.6990935,368.100063,1916.376307,2501.74216,3463.414634,4132.404181,3420,66.83,74.33,151,165,47.41,-3.399,5.922,-9.053,-1.381,3290.8,1972.14268,0.95,0.785,2948.49,2557271.2,0.92,2.46
504,M9,4,eh,3,zh,8,3,0,108.4491872,376.672841,2088.571627,2473.867596,3226.480836,4397.212544,2556,64.83,75.25,91,165,41.479,-3.054,6.384,-9.111,-17.706,3531.36,1571.647209,1.785,2.67,3579.24,3436079.6,1.04,0.8
505,M9,4,a,4,f,1,1,0,121.4955984,656.96038,1266.421743,2409.870561,3676.274745,4555.877625,7979,51.05,77.53,168,151,23.855,-28.982,-1.499,-34.343,-13.809,6551.875,2544.439762,-0.75,-0.455,1020.77,754930.92,3.57,17.83
506,M9,4,a,4,f,1,2,0,122.1736146,647.707329,1285.374658,2453.163965,3597.316348,4621.989123,9379,52.58,77.05,168,166,26.643,-26.126,2.364,-33.679,-17.19,6637.395,2355.80707,-0.775,-0.03,1527.06,3272682.1,2.78,7.63
507,M9,4,a,4,f,1,3,0,122.2792207,671.743562,1313.373444,2474.034,3624.380429,4727.742974,7784,53.12,77.39,193,144,26.597,-25.454,0.387,-28.742,-15.772,6684.77,2354.195022,-0.785,-0.185,1290.19,1645933.8,3.06,11.53
508,M9,4,a,4,v,2,1,0,112.9941691,571.389789,1199.226306,2235.976789,3520.309478,4263.056093,9146,65.76,76.11,89,166,44.367,-24.506,-5.218,-31.562,-10.497,4247.235,3744.892322,0.1,-1.66,3598.81,11991780,0.42,-1.51
509,M9,4,a,4,v,2,2,0,112.9562783,491.252034,1226.082854,2555.989856,3615.09434,4566.037736,9229,65.22,75.48,50,151,41.279,-26.695,-11.118,-27.252,-20.097,7029.88,2918.928493,-1.205,0.525,1990.08,7774519.1,1.75,1.58
510,M9,4,a,4,v,2,3,0,111.3776668,591.086315,1389.043846,2301.886792,3714.437188,4430.188679,9229,60.7,75.31,87,150,38.961,-26.285,-2.621,-40.369,-14.732,7012.035,2518.919858,-1.285,1.2,1328.36,2512014.8,2.78,8.86
511,M9,4,a,4,th,3,1,0,121.0184372,597.062714,1466.705051,2580.608343,3895.359354,4908.663167,7682,48.95,74.79,178,135,24.878,-34.247,2.321,-31.179,-21.848,6988.59,2326.31523,-1.13,1.505,1653.57,1847098.3,2.02,6.44
512,M9,4,a,4,th,3,2,0,120.1801057,679.284562,1502.871545,2589.670308,3879.829717,5081.909087,6663,47.81,75.91,217,140,21.85,-28.783,6.544,-31.377,-12.567,6511.015,2040.848549,-0.925,1.03,1833.54,1733810.1,1.28,2.05
513,M9,4,a,4,th,3,3,0,117.247171,669.178994,1493.293544,2592.907091,3893.740474,5034.45648,6196,48.82,74.56,200,153,25.609,-33.68,-0.6,-41.557,-19.292,7095.05,1749.982243,-1.07,2.245,1781.03,1644100.9,1.33,2.41
514,M9,4,a,4,dh,4,1,0,110.2532818,548.290848,1524.828293,2618.935343,3756.148512,5156.615342,1547,63.44,74.17,67,149,40.7,-34.836,1.033,-33.275,-14.555,1911.415,2984.697665,1.365,0.33,1632.19,1453234.7,1.87,6.03
515,M9,4,a,4,dh,4,2,0,108.5525677,537.920004,1540.305163,2612.681203,3849.077084,5110.86677,1543,65.67,75.32,47,155,41.435,-26.29,3.321,-29.037,-13.044,2232.82,2770.108897,1.155,0.08,1854.06,2414559.2,1.87,4.63
516,M9,4,a,4,dh,4,3,0,106.6440478,467.112036,1474.973341,2455.817139,3731.021734,5228.079496,7482,61.37,73.1,74,169,38.996,-39.14,-4.123,-41.069,-21.223,1528.4,2879.538756,1.815,1.78,1336.53,2052642.6,2.66,9.84
517,M9,4,a,4,s,5,1,0,118.5868972,575.356832,1566.865727,2710.908683,4004.108581,5097.751317,6634,61.42,76.72,225,160,26.127,-17.619,1.227,-16.443,-8.747,6354.06,1230.19846,0.185,0.78,2150.71,3613956.4,1.71,2.91
518,M9,4,a,4,s,5,2,0,116.3475924,624.995931,1521.792065,2544.884813,3950.532836,4941.166469,6123,57.48,76.57,178,163,25.89,-19.73,-6.962,-13.326,-11.714,6071.385,1437.938524,-0.105,0.615,2048.28,3483307.8,1.76,2.83
519,M9,4,a,4,s,5,3,0,117.1255124,569.1554,1619.86252,2617.720944,3948.740866,4904.268956,6583,60.58,77.65,161,155,32.908,-13.536,3.348,-17.087,-0.688,6069.465,1572.008683,0.025,-0.28,1883.37,2578776.4,1.91,4.49
520,M9,4,a,4,z,6,1,0,111.4596674,423.639362,1629.334122,2586.989558,3991.751806,5184.90566,6640,66.08,74.63,143,158,46.686,-20.604,1.201,-14.335,-23.584,5944.21,2075.831629,-1.375,2.515,5593.39,7265764.4,-0.74,-0.43
521,M9,4,a,4,z,6,2,0,115.4783591,423.30309,1543.473869,2531.487918,3947.207453,4535.849057,6930,68.9,76.39,120,187,48.75,-21.577,-6.246,-31.384,-21.524,5693.605,2553.786219,-1.095,3.56,6523.3,3222817.4,-1.77,5.11
522,M9,4,a,4,z,6,3,0,112.5381456,432.304642,1614.546275,2640.893133,3690.566038,4777.358491,6208,64.46,75.41,123,173,43.891,-18.627,-1.463,-18.002,-6.946,6550.95,1286.557762,-0.94,5.985,6038.66,5815880.4,-1.12,0.46
523,M9,4,a,4,sh,7,1,0,117.9496502,478.723805,1760.130584,2256.603774,3373.584906,4218.867925,2538,64.62,74.39,198,157,30.363,-13.521,2.129,-19.877,-8.325,4130.54,1895.647607,1.005,0.15,1785.29,1550547.3,1.44,5.33
524,M9,4,a,4,sh,7,2,0,120.0197893,483.62048,1788.801948,2671.388839,3561.010425,4538.982202,2549,62.15,75.75,187,164,35.068,-8.924,3.022,-24.248,-11.353,3821.28,1761.7644,1.34,0.88,2089.32,1289401.7,0.27,1.28
525,M9,4,a,4,sh,7,3,0,117.879138,530.002228,1817.761527,2754.486446,3549.884164,4203.773585,2528,62.51,75.85,198,156,33.136,-15.868,12.218,-30.27,-11.923,4368.125,1915.721587,0.715,-0.68,2214.63,1106124.4,0.5,2.36
526,M9,4,a,4,zh,8,1,0,110.3610342,384.289604,1949.779545,2452.830189,3177.358491,4113.207547,2476,69.4,75.97,126,198,49.01,-0.024,1.095,-21.285,-14.548,3493.61,1521.557097,1.605,2.74,3139.47,3331675.8,0.79,0.77
527,M9,4,a,4,zh,8,2,0,109.6722375,433.365655,1969.478988,2467.924528,3162.264151,4037.735849,3134,67.25,75.55,116,179,46.39,-1.139,6.405,-9.854,-5.378,3285.785,1765.264527,1.425,2.575,3802.23,4050302.6,0.69,-0.15
528,M9,4,a,4,zh,8,3,0,107.8035974,403.679234,1863.408781,2301.886792,3192.45283,3901.886792,3185,62.69,74.07,151,156,41.959,-7.638,3.652,-21.389,-11.504,4269.735,2098.637856,0.825,-0.36,2213.75,2513006.9,1.51,3.68
529,M9,4,o,5,f,1,1,0,126.8149249,548.325088,1021.81708,2640.595462,3388.679245,4249.056604,7792,51.84,77.02,211,134,24.945,-22.167,-5.336,-30.683,-11.12,6380.66,2299.537954,-0.595,-0.515,823.26,831207.23,4.85,30.48
530,M9,4,o,5,f,1,2,0,129.7039276,506.480761,995.036698,2437.735849,3358.490566,3962.264151,9239,51.86,76.54,267,147,24.917,-29.731,-10.172,-31.717,-14.212,6721.515,2505.554849,-0.84,-0.135,861.91,1466106,4.95,27.43
531,M9,4,o,5,f,1,3,0,125.4909968,502.000206,1090.596932,2286.792453,3283.018868,4052.830189,6746,51.46,76.15,205,136,26.348,-28.603,-12.686,-25.354,-15.725,6879.555,2231.336382,-0.67,-0.08,979.46,1877446.7,3.9,16.81
532,M9,4,o,5,v,2,1,0,115.4559737,515.509483,1049.056604,2437.735849,3373.584906,4188.679245,6480,66.38,76.1,82,151,44.622,-18.978,-8.535,-29.862,-16.86,6397.915,2802.042826,-0.955,0.125,2142.47,7380769.8,1.43,0.8
533,M9,4,o,5,v,2,2,0,118.4053304,436.153149,1273.858494,2241.509434,3298.113208,4173.584906,8552,66.84,76.25,114,138,46.543,-31.239,-14.502,-32.539,-18.1,3517.415,3624.579769,0.475,-1.395,1384.02,4201567.1,2.43,5.34
534,M9,4,o,5,v,2,3,0,111.0100356,458.396224,1187.063461,2196.226415,3418.867925,4143.396226,8207,65.09,72.34,87,138,43.603,-25.912,-18.44,-33.251,-20.636,5470.585,3476.94708,-0.535,-1.365,1285.04,4105728,2.57,6.01
535,M9,4,o,5,th,3,1,0,121.2982789,540.294847,1483.62483,2685.001155,3781.916077,5048.043174,7179,50.86,74.73,197,127,26.944,-20.302,0.14,-28.996,-11.645,7140.945,1628.726834,-1.145,2.595,1956.69,3531060.6,1.66,2.94
536,M9,4,o,5,th,3,2,0,123.9774516,523.470321,1513.748477,2558.490566,3660.377358,4852.830189,7742,49.12,74.99,196,129,22.688,-27.99,-0.94,-25.77,-15.575,7393.255,1980.172732,-1.315,2.075,2395.42,5639703.8,1.31,0.69
537,M9,4,o,5,th,3,3,0,118.0729144,544.579728,1545.165833,2600.737858,3660.377358,4777.358491,7769,49.03,74.48,211,149,24.784,-25.746,-0.47,-45.699,-17.182,7214.51,1807.927833,-1.295,2.455,1845.21,1942628.4,1.32,2.6
538,M9,4,o,5,dh,4,1,0,110.3400296,499.657758,1524.964292,2787.67084,3630.188679,4732.075472,5901,53.49,75.76,113,145,30.157,-19.242,3.405,-29.98,-6.367,6033.425,3015.119981,-0.6,-0.54,2618.68,7118055.5,1.13,-0.02
539,M9,4,o,5,dh,4,2,0,111.822379,501.189738,1526.981019,2711.301518,3769.925954,4400,6242,60.8,74.21,40,140,35.083,-23.325,2.657,-24.56,-10.745,6754.5,1618.878562,-1.65,3.9,1798.69,3156050.6,1.86,3.72
540,M9,4,o,5,dh,4,3,0,109.4752502,504.766973,1610.048456,2452.830189,3600,4173.584906,1543,52.78,72.71,45,131,25.628,-23.453,-0.993,-29.178,-10.322,6005.42,2051.699418,-0.755,0.385,2676.11,5964304,1.22,0.66
541,M9,4,o,5,s,5,1,0,114.9015189,503.438671,1439.010127,2672.388164,3403.773585,4143.396226,4508,57.9,76.12,223,131,27.251,-14.397,1.479,-19.434,-8.648,5693.215,1830.533256,0.25,-0.53,2546.14,8031794.1,1.31,0.32
542,M9,4,o,5,s,5,2,0,130.7453008,471.96777,1678.959576,2347.169811,3494.339623,4143.396226,4129,58.62,76.57,222,153,27.994,-23.774,2.693,-13.122,-5.104,5724.425,1798.717599,0.195,-0.42,3255.39,6899863.4,0.87,-0.12
543,M9,4,o,5,s,5,3,0,124.9493234,497.087278,1665.202281,2603.773585,3569.811321,4249.056604,4844,57.91,75.94,195,148,28.267,-20.136,1.826,-19.875,-2.197,6447.295,1522.173495,0.225,-0.42,4068.91,9379776.4,0.54,-0.96
544,M9,4,o,5,z,6,1,0,115.9562471,433.902583,1659.63962,2808.674867,3871.40602,4581.132075,5912,68.56,76.28,138,150,48.862,-17.987,2.294,-9.003,-8.127,5425.785,1807.605315,-0.595,4.89,5116.27,4686500.5,-0.45,0.39
545,M9,4,o,5,z,6,2,0,113.6212674,394.528747,1627.005282,2797.955271,4118.574064,4985.535723,5543,64.16,75.44,131,153,43.984,-27.968,-0.204,-18.712,-6.452,6269.24,1597.795544,-0.815,2.635,5712.73,3899331,-0.67,1.25
546,M9,4,o,5,z,6,3,0,112.3077563,427.989794,1696.617913,2467.924528,3690.566038,4505.660377,5057,65.44,75.06,143,145,45.814,-23.408,-0.511,-7.069,-8.626,5841.455,1715.112154,-0.86,2.825,4872.96,5071563.8,-0.43,-0.13
547,M9,4,o,5,sh,7,1,0,122.6573481,421.425698,1520.366811,2505.939894,3222.641509,4007.54717,3188,61.97,75.65,202,135,31.257,-15.546,-10.232,-25.878,-16.398,4808.795,2061.721308,0.4,-1.28,1782.61,2343029,2.93,9.1
548,M9,4,o,5,sh,7,2,0,127.4462422,425.660602,1619.986377,2654.844472,3490.793496,4375.58374,2547,60.9,75.83,194,128,33.743,-12.083,-2.194,-28.466,-10.752,4424.855,2055.278047,0.805,-0.515,2000.69,3331142.8,1.86,3.62
549,M9,4,o,5,sh,7,3,0,120.3992605,429.264404,1717.059546,2422.641509,3358.490566,4052.830189,2494,60.55,74.23,232,150,33.867,-13.708,-0.818,-30.951,-10.671,4653.41,2058.668162,0.365,-1.215,1588.19,1279924,1.85,8.67
550,M9,4,o,5,zh,8,1,0,113.6767356,347.628163,1877.066217,2407.54717,3116.981132,3962.264151,3003,68.61,77,127,157,47.23,-8.894,2.617,-12.375,-14.754,3471.305,1456.256073,1.71,3.505,3779.59,5065754.3,0.6,-0.68
551,M9,4,o,5,zh,8,2,0,108.8017497,376.581774,1860.36864,2256.603774,3086.792453,4007.54717,3061,68.14,74.56,90,162,46.452,-6.033,7.627,-21.8,-9.317,3526.99,1726.14042,1.185,1.91,3821.56,6072500.4,0.25,-1.1
552,M9,4,o,5,zh,8,3,0,112.9230186,397.662125,1799.055034,2286.792453,3086.792453,4143.396226,2476,68.73,76.8,123,158,48.388,-0.005,3.467,-16.4,-9.308,3803.295,1884.790254,1.03,0.7,4253.58,5556904.3,0.2,-1.07
553,M9,4,u,6,f,1,1,0,131.6287783,360.329649,930.546801,2377.358491,3418.867925,4098.113208,1700,51.26,74.32,258,117,25.19,-29.339,-26.423,-34.074,-17.457,6013.88,2602.414917,-0.38,-1.015,1576.63,6224758,1.94,2.48
554,M9,4,u,6,f,1,2,0,135.7450194,362.540169,1049.056604,2075.471698,3207.54717,3826.415094,9388,51.25,75.37,205,123,22.576,-18.537,-21.938,-28.764,-24.353,7474.17,2173.973896,-1.175,1.21,1084.09,4149065.1,2.87,7.27
555,M9,4,u,6,f,1,3,0,129.9763732,404.304104,1100.414218,2181.132075,3388.679245,4128.301887,7809,50.08,76.16,206,109,26.344,-35.204,-16.179,-28.817,-11.706,6250.16,2364.636991,-0.725,-0.3,1043.07,3322137.1,3.08,9.15
556,M9,4,u,6,v,2,1,0,118.7507714,368.036049,928.301887,2377.358491,3584.90566,3962.264151,8295,65.35,73.67,122,125,45.328,-35.846,-23.542,-30.307,-23.609,3520.33,3272.326061,0.51,-1.005,2092.59,9283879.7,1.37,0.28
557,M9,4,u,6,v,2,2,0,119.9894977,375.896373,1075.698359,2226.415094,3222.641509,3690.566038,7640,66.5,74.48,130,119,46.778,-23.619,-17.783,-24.529,-12.388,4561.16,3463.967018,-0.1,-1.455,2086.23,9216977.6,1.44,0.48
558,M9,4,u,6,v,2,3,0,115.9173893,388.053101,1133.035777,2483.018868,3554.716981,4128.301887,7638,64.27,72.29,85,132,42.641,-27.937,-23.744,-28.722,-18.756,4782.35,3461.062554,-0.225,-1.435,1033.89,3613291.4,3.12,9.32
559,M9,4,u,6,th,3,1,0,127.826752,386.183137,1633.577533,2467.924528,3569.811321,4641.509434,6304,48.77,75.69,196,98,21.746,-30.656,-0.339,-35.501,-9.792,6983.18,2050.570969,-0.965,1.11,1932.63,3095270.6,1.81,4.47
560,M9,4,u,6,th,3,2,0,127.1843731,357.386182,1534.937834,2422.641509,3509.433962,4007.54717,7757,48.36,73.96,218,124,22.778,-36.608,-7.489,-37.281,-19.073,7034.435,2240.688957,-0.95,0.885,1390.57,3854111.4,2.49,6.06
561,M9,4,u,6,th,3,3,0,124.4578313,388.80094,1611.213921,2286.792453,3373.584906,4052.830189,7671,49.07,75.75,202,108,25.15,-25.282,-0.669,-30.801,-7.869,7081.34,1890.287319,-0.99,1.73,1813.74,3157101.6,1.99,4.82
562,M9,4,u,6,dh,4,1,0,114.9358144,361.922715,1636.737874,2498.113208,3660.377358,4490.566038,8719,53.17,74.47,160,140,31.992,-26.485,-3.514,-32.274,-10.481,5241.9,3366.319318,-0.23,-0.96,1694.37,3897813.5,2.11,4.93
563,M9,4,u,6,dh,4,2,0,111.1841525,411.664968,1683.535885,2467.924528,3675.471698,4701.886792,6704,59.69,72.33,97,122,38.315,-26.09,-1.446,-29.514,-10.802,5521.915,3200.850832,-0.44,-1.135,3336.04,8414740,0.58,-0.93
564,M9,4,u,6,dh,4,3,0,112.1654939,341.446817,1437.62594,2422.641509,3524.528302,4083.018868,6314,52.24,74.83,68,119,26.204,-9.645,-16.2,-11.296,-15.142,6155.32,2105.602194,-0.69,0.095,2089.13,6299185.3,1.46,0.98
565,M9,4,u,6,s,5,1,0,126.5374195,385.987789,1645.583515,2377.358491,3418.867925,4626.415094,4621,61.27,76.65,217,109,29.95,-21.835,-1.839,-23.519,-17.111,6091.675,1745.193872,0.545,-0.86,2680.06,4913631.6,0.99,0.54
566,M9,4,u,6,s,5,2,0,125.1187046,387.55224,1814.861002,2407.54717,3418.867925,4143.396226,4804,58.55,77.46,211,112,31.377,-16.671,-2.068,-16.761,-1.59,5826.025,1620.555568,0.815,1.35,3407.89,5311415.9,0.5,-0.29
567,M9,4,u,6,s,5,3,0,130.5434033,375.119428,1704.694405,2498.113208,3449.056604,4113.207547,6739,60.1,76.6,257,116,29.196,-22.412,0.466,-16.036,5.055,6637.79,1566.693509,-0.165,0.155,3294.24,10067770,0.86,-0.64
568,M9,4,u,6,z,6,1,0,116.9789969,335.366624,1644.0882,2347.169811,3569.811321,4535.849057,5370,66.53,73.75,152,118,47.288,-20.178,-9.082,-6.902,-22.465,5184.475,1886.400713,-0.485,3.635,5592.62,4142135,-0.88,0.64
569,M9,4,u,6,z,6,2,0,114.1166053,349.210605,1716.326098,2483.018868,3494.339623,4762.264151,6836,67.51,75.18,134,116,47.649,-22.369,-5.158,-7.843,-18.857,5858.18,1583.300161,-0.845,2.785,5853.12,5345447.4,-0.79,0
570,M9,4,u,6,z,6,3,0,115.025441,353.583274,1692.630303,2483.018868,3358.490566,4128.301887,4536,66.11,73.62,131,116,46.178,-29.144,-9.823,-12.495,-6.508,5246.615,1909.41982,-0.705,1.23,5165.05,6640629.8,-0.4,-0.89
571,M9,4,u,6,sh,7,1,0,129.6836739,275.523984,1737.633634,2301.886792,3313.207547,4143.396226,2479,60.31,76.59,204,110,31.949,-12.549,1.437,-28.464,-13.633,4440.065,2180.572024,0.615,-1.14,1311.19,3254471.1,2.09,4.16
572,M9,4,u,6,sh,7,2,0,129.5400953,280.485079,1637.649244,2505.336598,3418.867925,4218.867925,2480,59.28,74.13,227,91,33.587,-18.792,-27.163,-30.288,-27.641,4770.87,2105.610018,0.305,-0.97,890.33,2020407.2,3.01,9.79
573,M9,4,u,6,sh,7,3,0,130.6706139,276.642837,1731.944071,2332.075472,3101.886792,3992.45283,3338,60.73,74.74,209,102,30.333,-14.069,0.963,-25.541,-18.313,4761.455,2089.028554,0.48,-1.2,1703.15,3030805.1,1.91,3.72
574,M9,4,u,6,zh,8,1,0,113.2209144,319.625242,1835.440674,2301.886792,3237.735849,4098.113208,2431,68.47,74.82,116,112,48.015,-10.155,1.719,-18.165,-21.277,3507.45,2108.115557,0.565,-0.55,4087.73,5514108.5,-0.19,-1.12
575,M9,4,u,6,zh,8,2,0,115.0648167,339.490087,1592.45283,2301.886792,3086.792453,4037.735849,3139,68.28,75.97,141,112,48.272,-12.086,-1.079,-12.999,-22.896,3953.115,1955.551764,0.725,0.15,4367.37,5435693.3,-0.32,-1.07
576,M9,4,u,6,zh,8,3,0,113.3683106,323.89465,2006.267731,2498.113208,3237.735849,3932.075472,3152,68.6,74.47,170,112,49.886,-11.108,-9.926,-18.845,-17.982,3510.505,2075.222205,0.635,0.135,4659.37,6144739,-0.28,-1.22
577,M3,5,i,1,f,1,1,0,114.4392639,309.419223,2148.252901,2736.446423,3600.105841,4354.716981,9466.8,56.42,73.72,124,100,32.562,-14.537,1.762,-19.032,-18.649,8079.78,1938.972163,-1.81,3.64,2599.15,4401896.5,1.26,1.98
578,M3,5,i,1,f,1,2,1,110.9233549,294.6307,2213.356966,2695.465038,3655.851943,4324.528302,9182,56.69,74.2,116,101,34.209,-1.963,3.973,-18.101,-9.365,6684.125,2426.973795,-0.44,-0.755,2439.71,4466482.8,1.32,1.89
579,M3,5,i,1,f,1,3,0,107.5269623,297.149556,2031.765741,2644.516913,3479.245283,4294.339623,8350.5,53.15,74.76,132,87,27.492,-11.669,-1.249,-15.595,-19.015,7951.97,1937.744514,-1.51,2.33,2858.47,7455904.6,1.02,-0.06
580,M3,5,i,1,v,2,1,0,105.1138281,304.496119,2108.633724,2609.406202,3672.314312,4384.90566,8894.3,61.63,75.32,72,115,39.023,-15.976,4.209,-25.909,-15.501,6162.935,3600.866354,-0.63,-0.92,4714.02,12273849,-0.11,-1.6
581,M3,5,i,1,v,2,2,1,104.8197878,302.280394,1981.77055,2615.776538,3554.716981,4309.433962,9410,59.71,74.34,71,97,36.691,-18.928,-3.735,-24.194,-17.94,7952.91,1991.831707,-2.025,4.375,5369.93,13764914,-0.32,-1.54
582,M3,5,i,1,v,2,3,0,107.5916329,304.097246,2016.283698,2609.41664,3584.90566,4233.962264,7734,59.71,73.91,69,115,36.638,-26.106,0.422,-27.815,-15.174,6614.51,2781.394416,-0.98,-0.045,5144.74,12343415,-0.23,-1.55
583,M3,5,i,1,th,3,1,0,107.2810714,299.044858,2166.902617,2640.867857,3687.040036,4969.247317,7561.5,52.72,73.73,148,99,28.258,-17.955,4.64,-19.834,-40.063,6925.715,1917.263923,-0.7,0.555,2376.73,3197573.1,1.64,4.38
584,M3,5,i,1,th,3,2,1,107.3743204,304.666955,2132.208438,2659.286586,3700.562579,4535.849057,7624.3,51.98,74.31,143,106,26.53,-23.861,2.436,-23.11,-30.926,6752.19,1974.153312,-0.77,0.565,2577.75,4735065.9,1.45,2.08
585,M3,5,i,1,th,3,3,0,106.035793,292.205509,2162.285768,2664.510458,3630.188679,4249.056604,8548.5,52.79,74.32,148,101,28.686,-21.833,2.757,-26.696,-19.193,7000.58,1780.445366,-0.79,0.865,2160.19,4370165.6,1.65,3.17
586,M3,5,i,1,dh,4,1,0,98.6143359,285.691581,2110.829774,2803.128851,3645.283019,4294.339623,8184.5,56.57,74.41,62,134,31.573,-30.979,-5.112,-31.53,-11.615,6945.085,1925.160993,-0.905,1.46,2386.49,7284783.7,1.17,0.37
587,M3,5,i,1,dh,4,2,1,101.3498546,296.827999,2042.614556,2675.405886,3725.655272,4888.860155,6740.5,63.93,76.48,81,119,41.979,-19.265,1.68,-31.54,-22.437,1158.28,2454.704106,2.32,4.03,2102.34,4725184.3,1.44,1.83
588,M3,5,i,1,dh,4,3,0,101.301239,281.932601,2019.947216,2732.430575,3615.09434,4566.037736,1775.8,66.75,75.31,69,122,44.264,-31.116,-8.435,-29.176,-24.452,971.055,2168.631112,2.92,7.855,1747.19,7009443.9,1.71,1.69
